,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3128,0,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,3,20.35,122.0,0
3129,0,0,1,0,70,1,1,1,0,1,1,0,1,1,1,1,2,95.0,6602.9,1
3130,0,0,1,0,24,1,0,0,1,0,0,1,1,0,1,0,2,74.4,1712.9,0
3131,1,1,1,0,72,1,1,0,1,1,1,1,0,0,2,0,2,78.45,5682.25,0
3132,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,74.3,74.3,1
3133,0,0,1,0,70,0,0,0,0,1,1,1,0,1,1,1,2,51.05,3635.15,1
3134,1,0,1,1,36,1,0,2,0,0,0,0,0,0,0,0,2,19.2,702.9,0
3135,1,1,0,0,38,1,1,1,0,0,0,1,1,1,0,1,0,99.55,3734.25,1
3136,1,0,0,0,17,1,0,1,0,0,0,0,0,1,0,1,0,70.0,1144.5,1
3137,1,0,1,1,41,1,1,1,0,1,1,1,1,1,1,1,2,109.1,4454.25,1
3138,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,45.3,45.3,1
3139,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,29.85,75.6,0
3140,0,0,0,0,14,1,0,1,0,0,1,0,0,0,0,0,0,76.45,1117.55,0
3141,0,1,0,0,2,1,0,1,0,1,1,1,0,1,0,1,3,95.1,180.25,1
3142,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.8,19.8,0
3143,0,0,1,1,13,1,1,0,0,1,1,1,1,1,0,1,0,72.8,930.05,1
3144,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,1,18.95,110.15,0
3145,1,0,0,0,4,1,0,1,0,1,0,0,0,1,0,1,2,76.65,333.6,1
3146,1,0,1,1,5,1,0,1,0,1,0,1,1,1,0,1,1,99.15,465.05,1
3147,1,0,1,0,15,1,0,1,1,0,1,0,1,0,0,0,0,101.75,1669.4,0
3148,1,0,0,0,47,1,0,1,1,0,0,0,0,0,0,0,3,75.45,3545.1,0
3149,1,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,1,64.1,504.05,0
3150,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,1,1,25.65,440.2,1
3151,0,0,1,1,15,1,0,1,1,0,0,0,0,0,0,0,1,75.1,1151.55,0
3152,1,0,0,0,26,1,0,1,1,0,1,1,0,1,1,1,2,95.85,2475.35,1
3153,1,0,0,0,23,1,1,0,1,0,0,0,0,0,0,0,0,54.4,1249.25,0
3154,1,1,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,72.75,317.75,0
3155,0,0,0,1,29,1,0,2,0,0,0,0,0,0,1,0,1,19.85,535.05,0
3156,1,0,0,0,25,1,0,2,0,0,0,0,0,0,0,0,1,19.05,461.3,0
3157,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,44.95,431.0,0
3158,0,0,1,0,18,1,0,0,0,0,1,0,0,1,0,1,1,49.55,878.35,1
3159,0,1,0,0,3,1,1,1,0,0,0,0,1,1,0,1,0,94.85,335.75,1
3160,1,0,1,1,69,0,0,0,1,1,1,1,0,0,2,0,2,46.25,3121.4,0
3161,0,0,0,0,14,1,0,2,0,0,0,0,0,0,1,0,1,19.35,324.8,0
3162,0,0,0,0,19,1,1,0,0,0,0,0,1,0,0,0,1,69.6,1394.55,0
3163,0,1,0,0,39,1,1,1,0,1,0,0,0,0,0,0,0,90.7,3413.25,0
3164,0,0,0,0,31,1,0,1,0,1,1,0,1,1,0,1,0,101.4,3143.65,1
3165,0,0,1,1,24,1,0,2,0,0,0,0,0,0,1,0,1,20.25,439.75,0
3166,0,0,1,0,14,1,0,0,0,0,0,1,0,0,0,0,2,48.8,664.4,0
3167,1,0,1,0,64,1,0,0,1,1,1,1,0,1,2,1,1,74.35,4759.55,1
3168,1,0,0,0,50,1,0,2,0,0,0,0,0,1,1,1,1,19.35,1033.0,1
3169,0,0,1,1,52,1,0,0,0,1,1,1,1,1,1,1,0,68.75,3482.85,1
3170,0,0,0,0,28,1,1,1,0,1,0,0,1,0,1,0,0,100.2,2688.45,0
3171,1,0,0,0,21,1,0,2,0,0,0,0,0,1,2,1,3,20.85,435.25,1
3172,0,0,0,1,25,1,0,1,0,1,0,0,1,1,0,1,0,95.9,2448.75,1
3173,1,0,1,0,17,1,0,2,0,0,0,0,0,0,1,0,1,19.35,307.0,0
3174,0,0,1,0,58,0,0,0,0,0,0,0,1,1,1,1,3,45.0,2689.35,1
3175,0,1,1,0,17,1,0,1,0,0,0,0,0,0,0,0,2,81.5,1329.2,0
3176,1,0,1,0,51,1,1,2,0,0,0,0,0,0,2,0,1,25.5,1281.25,0
3177,0,0,1,1,72,0,0,0,1,0,1,1,1,0,2,0,1,48.9,3527.0,0
3178,0,0,1,0,52,1,0,1,1,0,0,0,1,0,0,0,0,84.1,4348.65,0
3179,1,0,0,0,27,1,0,2,0,0,0,0,0,1,2,1,1,19.6,561.15,1
3180,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,20.0,63.6,0
3181,1,0,1,0,64,1,1,0,1,1,1,1,0,1,2,1,1,81.3,5129.3,1
3182,1,0,1,0,45,1,0,1,0,0,0,1,1,1,2,1,3,95.2,4285.8,1
3183,0,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,36.45,93.7,1
3184,1,0,1,0,71,1,1,0,0,1,1,1,1,1,2,1,3,83.3,5894.5,1
3185,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.05,25.05,0
3186,1,0,1,1,58,1,0,2,0,0,0,0,0,0,2,0,3,20.3,1160.75,0
3187,0,0,1,1,34,1,0,1,0,1,1,0,1,1,0,1,0,89.85,3091.75,1
3188,1,0,0,0,8,1,0,0,1,0,0,0,0,1,0,1,0,49.85,365.55,1
3189,1,0,1,1,15,1,0,2,0,0,0,0,0,0,0,0,1,19.8,272.95,0
3190,0,0,1,1,66,0,0,0,0,0,1,1,1,0,2,0,2,54.65,3632.0,0
3191,0,1,0,0,12,0,0,0,0,1,0,0,0,1,0,1,3,29.35,381.2,1
3192,0,0,0,0,58,1,0,2,0,0,0,0,0,1,2,1,2,19.15,1035.5,1
3193,1,0,1,1,3,1,0,2,0,0,0,0,0,0,2,0,1,19.1,52.0,0
3194,1,1,1,0,43,0,0,0,0,1,1,0,1,0,0,0,3,55.55,2342.2,0
3195,1,0,0,0,9,1,0,1,0,1,1,0,0,0,0,0,0,80.55,653.9,0
3196,1,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,1,20.25,71.2,0
3197,1,0,1,1,22,1,0,0,0,1,0,0,1,1,1,1,2,69.5,1498.2,1
3198,0,0,1,0,40,1,1,1,0,1,1,0,1,1,1,1,2,106.0,4178.65,1
3199,1,0,0,0,68,1,1,2,0,0,0,0,0,0,2,0,2,25.5,1821.8,0
3200,0,0,1,0,54,1,1,1,0,1,1,0,1,1,0,1,0,104.3,5278.15,1
3201,1,0,0,0,50,1,1,0,0,1,0,1,1,1,2,1,1,79.6,4024.2,1
3202,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,55.25,55.25,1
3203,1,0,1,0,72,1,1,0,1,1,1,1,1,0,2,0,2,88.05,6520.8,0
3204,0,0,0,1,40,1,0,2,0,0,0,0,0,1,1,1,2,20.4,854.9,1
3205,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,2,117.6,8308.9,1
3206,1,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,1,20.0,109.2,0
3207,1,0,0,0,5,1,0,2,0,0,0,0,0,1,0,1,3,19.65,92.05,1
3208,0,0,1,0,48,1,1,0,0,1,1,0,0,1,1,1,3,70.55,3420.5,1
3209,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,93.85,93.85,1
3210,1,0,1,1,64,1,0,0,1,0,0,1,1,0,1,0,1,65.8,4068.0,0
3211,1,0,0,0,17,1,0,2,0,0,0,0,0,0,1,0,3,20.05,337.9,0
3212,0,0,1,0,40,1,0,1,0,1,1,0,0,1,0,1,0,80.0,3168.75,1
3213,1,0,1,1,41,0,0,0,1,0,1,0,0,0,1,0,3,35.4,1412.4,0
3214,0,1,0,0,51,1,1,1,0,1,0,0,0,1,1,1,2,79.6,3974.7,1
3215,0,0,1,0,41,1,1,1,0,1,0,0,0,1,0,1,0,80.25,3439.0,1
3216,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,50.45,50.45,0
3217,1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,1,20.45,42.45,1
3218,0,0,0,0,68,1,0,1,0,1,1,0,0,0,1,0,3,79.6,5461.45,0
3219,1,0,1,1,24,1,1,2,0,0,0,0,0,0,2,0,1,24.7,571.75,0
3220,0,0,1,0,70,1,1,0,1,0,1,1,0,0,2,0,3,77.3,5498.2,0
3221,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,29.75,96.85,1
3222,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.9,111.05,0
3223,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,3,29.8,94.4,0
3224,1,0,0,0,7,1,1,0,0,0,0,1,1,1,0,1,0,74.65,521.1,1
3225,1,0,0,0,13,1,0,0,1,0,0,0,1,1,0,1,0,71.95,923.85,1
3226,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,1,20.75,141.1,0
3227,0,0,1,1,12,1,0,0,0,0,0,0,1,1,0,1,1,56.3,628.65,1
3228,0,0,1,1,53,1,1,1,0,1,1,0,1,1,1,1,0,105.25,5576.3,1
3229,1,0,0,0,12,1,1,1,0,0,0,0,1,1,0,1,0,94.2,1046.1,1
3230,0,0,1,1,63,1,0,2,0,0,0,0,0,0,2,0,1,19.55,1245.6,0
3231,1,0,0,0,15,1,0,0,1,1,1,1,1,0,0,0,1,84.45,1287.85,0
3232,0,0,1,1,36,1,0,0,1,1,0,0,0,0,1,0,1,53.65,1939.35,0
3233,0,1,1,0,4,0,0,0,0,0,1,0,0,1,0,1,0,29.9,118.25,1
3234,1,0,1,1,24,1,0,2,0,0,0,0,0,0,2,0,1,19.7,452.55,0
3235,1,0,0,0,61,0,0,0,1,1,1,1,0,0,1,0,3,43.7,2696.55,0
3236,0,0,0,0,16,1,1,0,0,1,0,0,0,0,0,0,0,55.3,875.35,0
3237,0,0,1,1,65,1,0,2,0,0,0,0,0,1,2,1,3,19.85,1267.05,1
3238,1,0,1,1,26,1,0,2,0,0,0,0,0,0,2,0,3,19.65,494.9,0
3239,0,0,0,0,16,1,0,0,0,0,0,1,0,1,0,1,1,49.45,799.0,1
3240,1,0,1,0,54,1,1,1,1,1,0,0,1,0,1,0,2,106.55,5763.3,0
3241,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.1,20.1,0
3242,0,0,0,1,5,1,0,2,0,0,0,0,0,0,2,0,1,20.45,106.9,0
3243,1,0,0,0,19,0,0,0,0,1,0,0,0,1,0,1,0,39.7,710.05,1
3244,0,0,0,0,10,1,1,0,1,0,0,0,0,1,0,1,3,54.5,568.2,1
3245,1,0,1,1,23,1,0,1,0,1,1,1,0,0,0,0,0,83.8,1900.25,0
3246,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,55.15,159.15,0
3247,1,0,0,0,72,1,1,1,0,1,1,1,1,1,2,1,2,111.6,8012.75,1
3248,0,1,1,0,10,1,1,1,0,0,0,0,0,1,0,1,0,86.65,856.65,1
3249,1,0,1,1,10,1,0,0,0,1,1,0,0,1,0,1,1,55.55,551.3,1
3250,0,0,1,0,11,1,0,2,0,0,0,0,0,1,1,1,1,20.55,184.95,1
3251,1,1,0,0,37,1,1,1,1,1,0,0,1,1,0,1,2,106.75,4056.75,1
3252,0,0,1,1,17,1,1,0,1,0,0,1,0,1,1,1,1,62.1,1096.65,1
3253,1,0,1,1,36,1,1,1,1,0,1,0,1,1,0,1,3,104.5,3684.95,1
3254,0,1,0,0,17,1,0,1,0,1,1,0,1,1,0,1,0,101.8,1752.45,1
3255,1,1,1,1,66,1,1,1,1,1,0,1,1,1,1,1,3,110.6,7210.85,1
3256,0,0,1,1,61,1,0,0,1,1,1,1,1,0,1,0,2,84.9,5264.5,0
3257,0,0,0,0,22,1,0,1,0,1,0,0,1,1,0,1,1,93.2,2157.3,1
3258,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,24.4,24.4,1
3259,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,3,70.55,433.95,0
3260,0,0,0,0,31,1,0,1,0,1,0,1,0,1,0,1,0,78.45,2435.15,1
3261,1,0,1,1,68,1,0,0,1,1,1,1,1,1,2,1,3,85.0,5607.75,1
3262,1,0,1,1,34,1,1,1,0,0,1,0,1,0,0,0,0,87.45,2874.15,0
3263,1,0,1,1,52,1,0,1,0,1,1,1,0,0,0,0,2,85.8,4433.3,0
3264,1,0,0,1,10,1,0,1,0,0,1,1,1,1,0,1,0,91.1,964.35,1
3265,0,0,1,1,29,1,0,1,0,0,0,0,0,1,0,1,0,70.75,1974.8,1
3266,1,0,1,1,72,1,0,2,0,0,0,0,0,0,2,0,2,20.1,1460.85,0
3267,0,0,1,1,47,1,0,2,0,0,0,0,0,0,1,0,1,20.05,951.55,0
3268,0,0,1,1,24,1,1,0,1,0,0,0,1,0,1,0,1,74.8,1821.2,0
3269,0,0,0,0,65,1,1,2,0,0,0,0,0,0,1,0,3,24.8,1600.95,0
3270,1,0,0,0,4,1,1,1,0,0,0,1,1,1,0,1,1,100.85,399.25,1
3271,0,1,1,0,12,1,1,1,0,1,0,0,1,1,0,1,0,101.35,1218.55,1
3272,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,81.7,81.7,1
3273,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,0,68.25,2171.15,0
3274,1,0,0,0,34,1,0,1,0,1,1,1,1,1,0,1,0,105.1,3634.8,1
3275,1,0,1,0,14,1,0,2,0,0,0,0,0,0,2,0,1,20.4,292.4,0
3276,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,0,79.15,317.25,1
3277,0,0,1,1,13,1,0,2,0,0,0,0,0,0,1,0,1,20.0,218.55,0
3278,1,0,1,1,65,1,1,0,0,1,0,1,1,1,2,1,2,79.4,5071.9,1
3279,0,0,1,1,23,1,0,0,1,0,0,1,0,0,1,0,3,57.2,1423.35,0
3280,0,0,1,0,55,1,0,0,1,1,1,0,0,0,2,0,0,58.6,3068.6,0
3281,0,0,1,0,49,1,0,1,0,1,0,0,1,1,2,1,0,94.8,4690.65,1
3282,0,0,1,0,60,1,1,1,0,1,1,0,1,0,1,0,2,102.5,6157.6,0
3283,1,0,1,1,69,1,0,2,0,0,0,0,0,1,1,1,3,20.35,1442.65,1
3284,0,0,0,0,40,1,1,1,0,0,0,0,1,1,0,1,0,84.9,3369.05,1
3285,0,0,1,0,67,1,0,0,1,1,0,1,0,1,2,1,3,69.2,4671.65,1
3286,0,1,0,0,35,1,1,1,0,0,0,0,1,1,0,1,0,95.45,3474.05,1
3287,0,0,1,1,19,1,1,1,0,0,0,1,1,1,1,1,0,100.95,1875.55,1
3288,1,0,1,1,13,1,0,2,0,0,0,0,0,0,2,0,1,20.85,272.35,0
3289,1,0,0,1,41,1,1,1,0,1,0,0,1,1,0,1,2,88.5,3645.05,1
3290,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,1,35.0,135.75,0
3291,1,0,1,1,24,1,0,0,1,0,0,1,0,0,0,0,0,55.15,1319.85,0
3292,1,0,0,0,5,0,0,0,0,1,0,0,1,1,0,1,3,50.95,229.4,1
3293,1,0,0,0,5,1,1,0,0,1,0,0,0,1,0,1,0,64.0,370.25,1
3294,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,69.1,69.1,1
3295,1,0,1,1,72,1,1,0,1,1,1,1,1,0,2,0,2,80.2,5714.2,0
3296,1,0,0,0,24,1,0,0,0,0,1,0,0,1,0,1,3,49.3,1233.25,1
3297,1,0,1,0,42,1,1,0,1,0,1,1,1,0,2,0,3,84.35,3571.6,0
3298,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,1,20.05,83.3,0
3299,0,0,0,0,68,1,1,1,1,1,1,1,1,1,1,1,3,117.2,8035.95,1
3300,1,0,1,1,33,1,0,2,0,0,0,0,0,0,1,0,1,20.1,579.4,0
3301,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,69.6,69.6,1
3302,0,0,0,0,31,1,1,1,0,1,1,0,1,1,1,1,0,103.45,3066.45,1
3303,1,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,77.95,305.55,0
3304,0,1,1,0,69,1,1,1,0,1,1,1,1,1,2,1,0,109.95,7634.25,1
3305,0,1,0,0,38,1,1,1,0,0,0,0,1,0,0,0,0,94.75,3653.0,0
3306,1,0,1,1,3,1,0,1,0,1,0,1,0,1,0,1,0,80.0,241.3,1
3307,1,0,1,1,48,1,1,0,0,1,0,1,1,0,2,0,0,79.65,3870.3,0
3308,1,0,1,0,15,1,1,2,0,0,0,0,0,0,2,0,1,25.2,387.9,0
3309,1,0,0,0,25,1,0,2,0,0,0,0,0,0,1,0,3,19.9,527.5,0
3310,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,78.45,78.45,0
3311,1,0,0,0,48,0,0,0,1,1,0,0,1,1,0,1,0,44.8,2104.55,1
3312,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.3,20.3,0
3313,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,19.2,19.2,0
3314,1,0,0,0,37,1,0,1,0,1,1,0,0,0,1,0,0,80.05,3019.1,0
3315,0,1,1,0,66,1,1,1,0,1,1,1,1,1,1,1,2,107.35,7051.95,1
3316,1,0,1,0,26,0,0,0,1,1,1,0,1,0,1,0,2,47.85,1190.5,0
3317,0,0,1,0,63,1,0,0,1,1,0,1,1,0,1,0,3,70.8,4448.8,0
3318,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,29.5,255.25,0
3319,1,0,0,0,2,1,0,0,1,0,0,0,1,1,0,1,0,70.75,146.9,1
3320,0,1,1,0,18,1,0,0,1,0,0,0,0,1,0,1,3,59.1,1011.05,1
3321,1,0,1,0,64,1,1,2,0,0,0,0,0,0,2,0,1,25.55,1714.95,0
3322,1,1,0,0,9,1,1,1,0,0,0,0,0,1,0,1,0,84.45,762.5,1
3323,1,0,0,1,28,1,0,2,0,0,0,0,0,0,0,0,1,20.25,535.35,0
3324,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,75.55,75.55,0
3325,0,0,0,0,4,1,1,1,0,0,0,0,0,1,0,1,0,85.65,338.9,1
3326,0,1,0,0,38,1,0,0,0,1,1,1,1,1,1,1,3,70.15,2497.35,1
3327,0,0,1,0,66,1,1,1,0,1,1,0,0,0,1,0,0,95.3,6273.4,0
3328,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,70.25,70.25,1
3329,1,0,1,0,18,1,0,0,0,0,0,1,0,1,0,1,1,50.3,908.75,1
3330,0,1,0,0,51,1,1,1,0,0,1,0,1,1,0,1,0,97.8,4913.3,1
3332,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.3,46.3,0
3333,0,0,0,1,12,1,0,2,0,0,0,0,0,0,2,0,2,19.35,212.3,0
3334,1,0,0,0,41,1,1,1,0,1,1,0,1,1,0,1,0,106.3,4443.45,1
3335,0,0,0,0,12,1,1,2,0,0,0,0,0,0,0,0,0,25.0,316.2,0
3336,1,0,1,1,55,1,0,2,0,0,0,0,0,0,2,0,1,20.3,1079.05,0
3337,1,0,0,0,7,1,1,1,0,0,0,0,0,1,0,1,0,75.35,564.65,1
3338,1,0,0,0,12,1,0,1,0,0,1,1,0,1,0,1,0,89.4,1095.65,1
3339,1,0,1,1,68,1,1,0,1,1,1,1,1,0,2,0,3,88.0,6161.9,0
3340,1,1,0,0,5,1,1,1,0,0,0,0,1,1,0,1,3,83.15,446.05,1
3341,1,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,1,43.8,2106.05,0
3342,0,0,0,0,40,0,0,0,1,1,1,0,1,0,1,0,3,62.05,2511.55,0
3343,1,0,0,0,16,1,0,2,0,0,0,0,0,0,1,0,2,20.1,318.6,0
3344,0,0,0,0,10,1,1,1,0,0,0,0,0,1,0,1,1,74.15,811.8,1
3345,1,0,1,0,72,1,1,1,0,1,1,0,1,1,1,1,0,101.35,7323.15,1
3346,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,84.05,186.05,1
3347,0,0,1,1,23,1,0,2,0,0,0,0,0,0,2,0,1,20.9,454.0,0
3348,1,1,0,0,71,1,1,1,0,1,1,0,1,1,1,1,0,105.9,7521.95,1
3349,1,0,1,0,11,1,1,1,0,0,1,0,1,1,0,1,0,99.5,1056.95,1
3350,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,44.15,44.15,1
3351,1,0,0,0,16,1,0,0,0,1,0,1,0,1,0,1,1,53.9,834.15,1
3352,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,85.45,85.45,1
3353,0,0,1,0,12,1,0,1,0,1,0,0,0,1,0,1,3,85.05,999.8,1
3354,1,0,0,0,54,0,0,0,1,0,0,1,0,0,1,0,2,44.1,2369.7,0
3355,1,0,1,0,68,1,1,1,0,1,1,1,0,0,2,0,3,90.2,6297.65,0
3356,1,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,50.85,239.55,0
3357,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,59.2,59.2,0
3358,0,0,0,0,27,1,0,0,1,0,0,1,0,0,0,0,1,53.45,1461.45,0
3359,0,0,0,0,21,1,0,2,0,0,0,0,0,1,0,1,1,19.95,416.4,1
3360,0,0,0,0,13,1,0,1,0,0,1,0,1,1,0,1,0,83.2,1060.6,1
3361,1,1,0,0,64,1,1,0,0,1,1,1,0,0,0,0,3,74.65,4869.35,0
3362,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,54.9,54.9,1
3363,0,0,1,0,57,0,0,0,0,1,1,1,1,1,2,1,2,57.5,3265.95,1
3364,1,0,1,0,21,1,1,1,1,0,1,0,1,1,0,1,0,103.9,2254.2,1
3365,0,0,0,0,19,1,0,2,0,0,0,0,0,0,2,0,1,19.65,358.15,0
3366,0,0,1,0,31,1,0,1,0,0,1,0,1,1,1,1,0,93.8,2939.8,1
3367,0,0,0,0,52,1,1,0,1,1,1,1,1,1,2,1,1,89.25,4652.4,1
3368,1,0,0,0,46,1,1,1,0,1,1,0,0,1,1,1,0,94.15,4408.45,1
3369,1,1,0,0,11,1,1,0,1,0,0,0,0,1,0,1,0,55.6,580.8,1
3370,1,0,1,1,53,0,0,0,1,1,1,0,0,1,0,1,2,48.7,2495.2,1
3371,1,0,1,1,11,1,0,2,0,0,0,0,0,1,0,1,1,19.25,180.3,1
3372,0,1,0,0,57,1,1,1,0,1,0,1,1,1,0,1,2,104.9,5913.95,1
3373,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,1,1,75.45,158.4,1
3374,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,54.85,104.2,0
3375,1,0,1,1,71,1,0,2,0,0,0,0,0,0,2,0,2,19.9,1389.35,0
3376,1,0,1,1,1,1,0,2,0,0,0,0,0,1,0,1,1,19.4,19.4,1
3377,0,0,1,0,68,1,1,2,0,0,0,0,0,0,2,0,3,25.05,1629.2,0
3378,0,0,1,0,72,1,0,0,1,1,1,1,1,0,2,0,1,84.45,6033.1,0
3379,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,19.3,44.4,0
3380,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,95.1,95.1,1
3381,1,0,0,0,41,1,0,0,1,0,1,1,1,1,1,1,2,79.85,3320.75,1
3382,0,0,1,1,72,1,1,2,0,0,0,0,0,0,2,0,3,25.55,1867.7,0
3383,0,0,1,0,6,1,1,1,0,0,0,0,0,1,0,1,0,75.5,438.0,1
3384,1,0,1,1,4,1,0,1,0,0,1,0,0,1,0,1,0,73.75,325.45,1
3385,0,0,0,0,12,1,1,1,0,0,0,0,1,1,0,1,0,96.05,1148.1,1
3386,1,0,1,0,58,1,1,0,1,0,0,1,0,1,1,1,0,68.4,3972.25,1
3387,1,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,1,20.65,155.9,0
3388,1,0,1,0,65,1,0,0,1,0,1,0,0,1,0,1,1,55.15,3673.15,1
3389,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,70.6,70.6,1
3390,0,0,1,0,56,1,0,2,0,0,0,0,0,0,1,0,3,19.95,1126.75,0
3391,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,1,19.0,73.45,0
3392,1,0,1,1,58,1,0,0,0,0,0,0,0,1,1,1,1,44.1,2413.05,1
3393,0,0,1,0,62,1,1,1,0,0,1,1,1,1,2,1,2,107.6,6912.7,1
3394,0,0,0,0,26,1,1,0,1,1,0,0,0,0,1,0,0,61.55,1581.95,0
3395,0,0,0,0,62,1,1,1,1,1,1,0,0,0,0,0,2,90.7,5586.45,0
3396,1,0,1,1,58,1,0,1,1,1,0,0,1,0,1,0,3,99.25,5846.65,0
3397,1,0,1,0,68,1,1,0,1,1,1,1,1,1,2,1,0,91.7,6424.7,1
3398,1,0,1,1,61,1,1,1,1,1,1,0,0,1,1,1,3,100.7,6018.65,1
3399,1,0,0,0,42,1,1,0,0,0,1,1,1,1,2,1,3,78.45,3373.4,1
3400,0,0,0,0,18,1,1,1,0,0,0,0,1,0,0,0,2,84.3,1537.9,0
3401,1,0,0,0,56,1,0,2,0,0,0,0,0,1,2,1,2,19.55,1080.55,1
3402,1,0,0,0,4,1,1,1,0,1,0,0,0,1,0,1,0,88.95,355.2,1
3403,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,3,20.45,82.85,0
3404,1,0,0,1,35,1,0,0,1,1,0,0,0,0,1,0,3,55.6,2016.45,0
3405,1,0,1,1,64,1,1,1,1,0,0,1,0,1,0,1,2,86.8,5327.25,1
3406,1,0,0,0,31,1,0,2,0,0,0,0,0,0,1,0,1,20.95,683.25,0
3407,1,1,1,0,67,1,0,2,0,0,0,0,0,1,2,1,2,20.05,1263.05,1
3408,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,3,50.7,151.3,0
3409,1,1,1,0,70,1,1,1,1,1,1,1,1,1,2,1,0,113.65,7714.65,1
3410,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,3,53.4,188.7,0
3411,0,1,1,0,53,1,1,1,0,1,0,0,1,1,0,1,0,101.9,5549.4,1
3412,0,0,1,1,2,1,0,0,1,1,0,1,0,0,2,0,1,59.5,130.5,0
3413,1,0,1,1,29,1,0,1,0,0,0,0,1,1,0,1,3,87.8,2621.75,1
3414,1,0,0,0,47,0,0,0,1,0,1,1,0,0,2,0,1,41.9,1875.25,0
3415,1,0,1,1,68,1,1,1,0,0,0,0,1,1,1,1,0,83.0,5685.8,1
3416,0,0,0,1,12,1,0,0,1,0,0,0,1,1,0,1,1,69.85,837.5,1
3417,1,0,1,1,8,1,0,0,0,1,0,1,0,0,0,0,2,56.3,401.5,0
3418,0,0,1,0,54,1,1,1,1,1,1,0,1,0,0,0,0,109.55,6118.95,0
3419,0,0,1,1,69,1,0,1,0,1,0,1,1,1,2,1,1,92.15,6480.9,1
